2024-06-08 20:44:55 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15016
2024-06-08 20:44:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-08 20:44:55 0 [Note] InnoDB: Uses event mutexes
2024-06-08 20:44:55 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-08 20:44:55 0 [Note] InnoDB: Number of pools: 1
2024-06-08 20:44:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=201] with future log sequence number 17135268
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=200] with future log sequence number 17118341
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=199] with future log sequence number 17101414
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=198] with future log sequence number 17084487
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=197] with future log sequence number 17067560
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=196] with future log sequence number 17050617
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=195] with future log sequence number 17033690
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=194] with future log sequence number 17016763
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=193] with future log sequence number 16999836
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=192] with future log sequence number 16982909
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=191] with future log sequence number 16965982
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=190] with future log sequence number 16948888
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=189] with future log sequence number 16931856
